sales_id,order_id,product_id,price_per_unit,quantity,total_sales,customer_id,order_date,order_month,delivery_date,age,city,state,country,gender,product_type,product_name,size,colour
4227,842,875,94,2,188,310,2021-01-10,1,2021-01-29,61,Fadelburgh,New South Wales,Australia,Others,Trousers,Cords,XS,red
4228,842,374,94,3,282,310,2021-01-10,1,2021-01-29,61,Fadelburgh,New South Wales,Australia,Others,Shirt,Henley,XL,blue
4229,842,645,93,3,279,310,2021-01-10,1,2021-01-29,61,Fadelburgh,New South Wales,Australia,Others,Jacket,Coach,XS,green
4230,842,238,106,1,106,310,2021-01-10,1,2021-01-29,61,Fadelburgh,New South Wales,Australia,Others,Shirt,Chambray,L,indigo
4231,843,1091,115,1,115,956,2021-07-03,7,2021-07-09,20,New Alexchester,New South Wales,Australia,Others,Trousers,Cropped,S,orange
4232,843,374,94,3,282,956,2021-07-03,7,2021-07-09,20,New Alexchester,New South Wales,Australia,Others,Shirt,Henley,XL,blue
4233,843,69,104,1,104,956,2021-07-03,7,2021-07-09,20,New Alexchester,New South Wales,Australia,Others,Shirt,Dress,XL,violet
4234,843,285,105,1,105,956,2021-07-03,7,2021-07-09,20,New Alexchester,New South Wales,Australia,Others,Shirt,Cuban Collar,XS,orange
4235,843,737,109,1,109,956,2021-07-03,7,2021-07-09,20,New Alexchester,New South Wales,Australia,Others,Jacket,Peacoat,M,red
4236,843,1236,112,3,336,956,2021-07-03,7,2021-07-09,20,New Alexchester,New South Wales,Australia,Others,Trousers,Tracksuit Bottoms,S,yellow
4237,843,886,94,3,282,956,2021-07-03,7,2021-07-09,20,New Alexchester,New South Wales,Australia,Others,Trousers,Cords,S,yellow
4238,843,962,97,2,194,956,2021-07-03,7,2021-07-09,20,New Alexchester,New South Wales,Australia,Others,Trousers,Slim-Fit,M,green
4239,843,207,98,3,294,956,2021-07-03,7,2021-07-09,20,New Alexchester,New South Wales,Australia,Others,Shirt,Camp Collared,M,violet
4240,843,1084,93,1,93,956,2021-07-03,7,2021-07-09,20,New Alexchester,New South Wales,Australia,Others,Trousers,Joggers,XL,violet
4241,844,1222,105,2,210,35,2021-09-26,9,2021-10-18,80,Port Lucas,Queensland,Australia,Male,Trousers,Pleated,M,violet
4242,844,134,92,3,276,35,2021-09-26,9,2021-10-18,80,Port Lucas,Queensland,Australia,Male,Shirt,Denim,XL,indigo
4243,844,1024,90,3,270,35,2021-09-26,9,2021-10-18,80,Port Lucas,Queensland,Australia,Male,Trousers,Relaxed Leg,XL,orange
4244,844,139,92,1,92,35,2021-09-26,9,2021-10-18,80,Port Lucas,Queensland,Australia,Male,Shirt,Denim,XL,violet
4245,844,586,100,3,300,35,2021-09-26,9,2021-10-18,80,Port Lucas,Queensland,Australia,Male,Jacket,Bomber,S,indigo
4246,845,1073,93,3,279,457,2021-04-25,4,2021-05-22,27,Charlotteborough,Victoria,Australia,Male,Trousers,Joggers,L,blue
4247,845,1246,112,2,224,457,2021-04-25,4,2021-05-22,27,Charlotteborough,Victoria,Australia,Male,Trousers,Tracksuit Bottoms,S,blue
4248,845,335,109,3,327,457,2021-04-25,4,2021-05-22,27,Charlotteborough,Victoria,Australia,Male,Shirt,Mandarin Collar,XS,blue
4249,845,1038,90,3,270,457,2021-04-25,4,2021-05-22,27,Charlotteborough,Victoria,Australia,Male,Trousers,Relaxed Leg,L,blue
4250,845,1177,99,1,99,457,2021-04-25,4,2021-05-22,27,Charlotteborough,Victoria,Australia,Male,Trousers,High-Waisted,M,blue
4251,846,668,113,2,226,515,2021-09-17,9,2021-10-10,52,Huelhaven,Australian Capital Territory,Australia,Female,Jacket,Parka,L,red
4252,847,790,91,1,91,566,2021-10-19,10,2021-11-04,23,O'keefeton,Tasmania,Australia,Male,Jacket,Pullover,XS,blue
4253,847,593,100,2,200,566,2021-10-19,10,2021-11-04,23,O'keefeton,Tasmania,Australia,Male,Jacket,Bomber,L,violet
4254,847,500,102,2,204,566,2021-10-19,10,2021-11-04,23,O'keefeton,Tasmania,Australia,Male,Jacket,Windbreaker,XS,yellow
4255,848,28,96,3,288,813,2021-09-24,9,2021-10-14,62,Tillmanview,New South Wales,Australia,Male,Shirt,Oxford Cloth,L,indigo
4256,848,66,104,2,208,813,2021-09-24,9,2021-10-14,62,Tillmanview,New South Wales,Australia,Male,Shirt,Dress,S,violet
4257,848,642,93,2,186,813,2021-09-24,9,2021-10-14,62,Tillmanview,New South Wales,Australia,Male,Jacket,Coach,M,yellow
4258,848,375,94,1,94,813,2021-09-24,9,2021-10-14,62,Tillmanview,New South Wales,Australia,Male,Shirt,Henley,XS,indigo
4259,848,201,98,3,294,813,2021-09-24,9,2021-10-14,62,Tillmanview,New South Wales,Australia,Male,Shirt,Camp Collared,S,indigo
4260,848,830,117,3,351,813,2021-09-24,9,2021-10-14,62,Tillmanview,New South Wales,Australia,Male,Jacket,Shearling,XS,indigo
4261,848,286,105,3,315,813,2021-09-24,9,2021-10-14,62,Tillmanview,New South Wales,Australia,Male,Shirt,Cuban Collar,S,orange
4262,848,583,100,3,300,813,2021-09-24,9,2021-10-14,62,Tillmanview,New South Wales,Australia,Male,Jacket,Bomber,L,blue
4263,848,591,100,2,200,813,2021-09-24,9,2021-10-14,62,Tillmanview,New South Wales,Australia,Male,Jacket,Bomber,S,violet
4264,849,73,118,2,236,882,2021-08-11,8,2021-09-01,43,Kiehnfurt,South Australia,Australia,Others,Shirt,Flannel,L,red
4265,849,1074,93,3,279,882,2021-08-11,8,2021-09-01,43,Kiehnfurt,South Australia,Australia,Others,Trousers,Joggers,XL,blue
4266,849,993,106,3,318,882,2021-08-11,8,2021-09-01,43,Kiehnfurt,South Australia,Australia,Others,Trousers,Wool,L,yellow
4267,849,1117,115,1,115,882,2021-08-11,8,2021-09-01,43,Kiehnfurt,South Australia,Australia,Others,Trousers,Cropped,M,violet
4268,850,368,94,2,188,254,2021-04-08,4,2021-04-27,44,Beiermouth,Queensland,Australia,Male,Shirt,Henley,L,green
4269,850,616,112,3,336,254,2021-04-08,4,2021-04-27,44,Beiermouth,Queensland,Australia,Male,Jacket,Cardigan,S,blue
4270,850,652,93,2,186,254,2021-04-08,4,2021-04-27,44,Beiermouth,Queensland,Australia,Male,Jacket,Coach,M,blue
4271,850,700,119,2,238,254,2021-04-08,4,2021-04-27,44,Beiermouth,Queensland,Australia,Male,Jacket,Trench Coat,XS,red
4272,850,533,98,2,196,254,2021-04-08,4,2021-04-27,44,Beiermouth,Queensland,Australia,Male,Jacket,Leather,L,orange
4273,851,1031,90,3,270,365,2021-04-23,4,2021-05-02,25,Jacobsshire,Tasmania,Australia,Others,Trousers,Relaxed Leg,S,green
4274,851,1074,93,3,279,365,2021-04-23,4,2021-05-02,25,Jacobsshire,Tasmania,Australia,Others,Trousers,Joggers,XL,blue
4275,851,437,107,1,107,365,2021-04-23,4,2021-05-02,25,Jacobsshire,Tasmania,Australia,Others,Jacket,Denim,M,green
4276,851,1173,99,1,99,365,2021-04-23,4,2021-05-02,25,Jacobsshire,Tasmania,Australia,Others,Trousers,High-Waisted,L,green
4277,852,579,100,2,200,102,2021-04-11,4,2021-05-08,32,Port Sarah,Queensland,Australia,Others,Jacket,Bomber,XL,green
4278,852,229,106,3,318,102,2021-04-11,4,2021-05-08,32,Port Sarah,Queensland,Australia,Others,Shirt,Chambray,XL,green
4279,852,623,112,2,224,102,2021-04-11,4,2021-05-08,32,Port Sarah,Queensland,Australia,Others,Jacket,Cardigan,L,indigo
4280,852,120,92,3,276,102,2021-04-11,4,2021-05-08,32,Port Sarah,Queensland,Australia,Others,Shirt,Denim,XS,green
4281,852,1047,90,1,90,102,2021-04-11,4,2021-05-08,32,Port Sarah,Queensland,Australia,Others,Trousers,Relaxed Leg,M,violet
4282,853,549,98,2,196,653,2021-09-27,9,2021-10-18,21,Lachlanstad,Queensland,Australia,Others,Jacket,Leather,XL,blue
4283,853,540,98,3,294,653,2021-09-27,9,2021-10-18,21,Lachlanstad,Queensland,Australia,Others,Jacket,Leather,XS,green
4284,853,568,100,2,200,653,2021-09-27,9,2021-10-18,21,Lachlanstad,Queensland,Australia,Others,Jacket,Bomber,L,orange
4285,853,45,104,1,104,653,2021-09-27,9,2021-10-18,21,Lachlanstad,Queensland,Australia,Others,Shirt,Dress,XS,yellow
4286,853,1015,90,2,180,653,2021-09-27,9,2021-10-18,21,Lachlanstad,Queensland,Australia,Others,Trousers,Relaxed Leg,XS,red
4287,853,535,98,2,196,653,2021-09-27,9,2021-10-18,21,Lachlanstad,Queensland,Australia,Others,Jacket,Leather,XS,yellow
4288,853,1220,105,3,315,653,2021-09-27,9,2021-10-18,21,Lachlanstad,Queensland,Australia,Others,Trousers,Pleated,XS,violet
4289,854,35,104,3,312,680,2021-08-10,8,2021-08-27,78,Taylorfurt,New South Wales,Australia,Others,Shirt,Dress,XS,red
4290,855,983,106,1,106,620,2021-01-26,1,2021-02-02,35,Jettstad,Australian Capital Territory,Australia,Male,Trousers,Wool,L,red
4291,855,1112,115,3,345,620,2021-01-26,1,2021-02-02,35,Jettstad,Australian Capital Territory,Australia,Male,Trousers,Cropped,M,indigo
4292,855,722,119,2,238,620,2021-01-26,1,2021-02-02,35,Jettstad,Australian Capital Territory,Australia,Male,Jacket,Trench Coat,M,blue
4293,855,620,112,3,336,620,2021-01-26,1,2021-02-02,35,Jettstad,Australian Capital Territory,Australia,Male,Jacket,Cardigan,XS,indigo
4294,856,833,117,2,234,289,2021-01-13,1,2021-01-22,43,East Kaylabury,Australian Capital Territory,Australia,Others,Jacket,Shearling,L,indigo
4295,856,1178,99,3,297,289,2021-01-13,1,2021-01-22,43,East Kaylabury,Australian Capital Territory,Australia,Others,Trousers,High-Waisted,L,blue
4296,856,794,91,3,273,289,2021-01-13,1,2021-01-22,43,East Kaylabury,Australian Capital Territory,Australia,Others,Jacket,Pullover,XL,blue
4297,856,509,102,1,102,289,2021-01-13,1,2021-01-22,43,East Kaylabury,Australian Capital Territory,Australia,Others,Jacket,Windbreaker,XL,green
4298,856,92,118,1,118,289,2021-01-13,1,2021-01-22,43,East Kaylabury,Australian Capital Territory,Australia,Others,Shirt,Flannel,M,blue
4299,856,1204,105,2,210,289,2021-01-13,1,2021-01-22,43,East Kaylabury,Australian Capital Territory,Australia,Others,Trousers,Pleated,XL,yellow
4300,857,751,109,3,327,577,2021-09-01,9,2021-09-10,32,Heaneyview,South Australia,Australia,Others,Jacket,Peacoat,S,green
4301,857,213,106,3,318,577,2021-09-01,9,2021-09-10,32,Heaneyview,South Australia,Australia,Others,Shirt,Chambray,L,red
4302,857,907,94,3,282,577,2021-09-01,9,2021-09-10,32,Heaneyview,South Australia,Australia,Others,Trousers,Cords,M,violet
4303,857,431,107,2,214,577,2021-09-01,9,2021-09-10,32,Heaneyview,South Australia,Australia,Others,Jacket,Denim,S,yellow
4304,858,439,107,2,214,987,2021-03-16,3,2021-03-27,70,Thompsonbury,New South Wales,Australia,Others,Jacket,Denim,XL,green
4305,858,281,105,3,315,987,2021-03-16,3,2021-03-27,70,Thompsonbury,New South Wales,Australia,Others,Shirt,Cuban Collar,S,red
4306,858,1124,102,2,204,987,2021-03-16,3,2021-03-27,70,Thompsonbury,New South Wales,Australia,Others,Trousers,Cargo Pants,XL,red
4307,858,413,119,3,357,987,2021-03-16,3,2021-03-27,70,Thompsonbury,New South Wales,Australia,Others,Shirt,Casual Slim Fit,L,indigo
4308,858,799,91,1,91,987,2021-03-16,3,2021-03-27,70,Thompsonbury,New South Wales,Australia,Others,Jacket,Pullover,XL,indigo
4309,858,397,119,1,119,987,2021-03-16,3,2021-03-27,70,Thompsonbury,New South Wales,Australia,Others,Shirt,Casual Slim Fit,M,yellow
4310,859,740,109,1,109,269,2021-03-26,3,2021-04-09,20,New Jadehaven,New South Wales,Australia,Others,Jacket,Peacoat,XS,orange
4311,859,400,119,1,119,269,2021-03-26,3,2021-04-09,20,New Jadehaven,New South Wales,Australia,Others,Shirt,Casual Slim Fit,XS,green
4312,859,180,98,2,196,269,2021-03-26,3,2021-04-09,20,New Jadehaven,New South Wales,Australia,Others,Shirt,Camp Collared,XS,orange
4313,859,147,91,3,273,269,2021-03-26,3,2021-04-09,20,New Jadehaven,New South Wales,Australia,Others,Shirt,Linen,M,orange
4314,860,995,106,1,106,570,2021-04-09,4,2021-05-04,35,New Masonstad,New South Wales,Australia,Others,Trousers,Wool,XS,green
4315,860,640,93,3,279,570,2021-04-09,4,2021-05-04,35,New Masonstad,New South Wales,Australia,Others,Jacket,Coach,XS,yellow
4316,860,52,104,3,312,570,2021-04-09,4,2021-05-04,35,New Masonstad,New South Wales,Australia,Others,Shirt,Dress,M,green
4317,860,664,93,1,93,570,2021-04-09,4,2021-05-04,35,New Masonstad,New South Wales,Australia,Others,Jacket,Coach,XL,violet
4318,861,1188,99,3,297,315,2021-05-31,5,2021-06-20,49,East Michaelmouth,Australian Capital Territory,Australia,Others,Trousers,High-Waisted,L,violet
4319,861,58,104,2,208,315,2021-05-31,5,2021-06-20,49,East Michaelmouth,Australian Capital Territory,Australia,Others,Shirt,Dress,L,blue
4320,861,78,118,2,236,315,2021-05-31,5,2021-06-20,49,East Michaelmouth,Australian Capital Territory,Australia,Others,Shirt,Flannel,L,orange
4321,862,935,96,3,288,984,2021-10-11,10,2021-10-20,57,North Mackenzieborough,Northern Territory,Australia,Female,Trousers,Drawstring,XS,indigo
4322,862,162,91,1,91,984,2021-10-11,10,2021-10-20,57,North Mackenzieborough,Northern Territory,Australia,Female,Shirt,Linen,M,blue
4323,862,208,98,2,196,984,2021-10-11,10,2021-10-20,57,North Mackenzieborough,Northern Territory,Australia,Female,Shirt,Camp Collared,L,violet
4324,863,194,98,2,196,81,2021-05-10,5,2021-05-18,30,Spencerborough,Western Australia,Australia,Female,Shirt,Camp Collared,XL,green
4325,863,472,118,3,354,81,2021-05-10,5,2021-05-18,30,Spencerborough,Western Australia,Australia,Female,Jacket,Puffer,M,green
4326,863,783,91,1,91,81,2021-05-10,5,2021-05-18,30,Spencerborough,Western Australia,Australia,Female,Jacket,Pullover,L,yellow
4327,863,650,93,3,279,81,2021-05-10,5,2021-05-18,30,Spencerborough,Western Australia,Australia,Female,Jacket,Coach,XS,blue
4328,864,78,118,1,118,414,2021-03-29,3,2021-04-17,51,North Ivy,Queensland,Australia,Others,Shirt,Flannel,L,orange
4329,864,336,109,2,218,414,2021-03-29,3,2021-04-17,51,North Ivy,Queensland,Australia,Others,Shirt,Mandarin Collar,S,blue
4330,864,946,97,2,194,414,2021-03-29,3,2021-04-17,51,North Ivy,Queensland,Australia,Others,Trousers,Slim-Fit,S,red
4331,865,1015,90,3,270,490,2021-07-27,7,2021-07-30,57,Mollyland,New South Wales,Australia,Male,Trousers,Relaxed Leg,XS,red
4332,866,653,93,2,186,88,2021-04-11,4,2021-04-21,78,Port Liam,South Australia,Australia,Male,Jacket,Coach,L,blue
4333,866,1142,102,2,204,88,2021-04-11,4,2021-04-21,78,Port Liam,South Australia,Australia,Male,Trousers,Cargo Pants,M,blue
4334,866,757,109,2,218,88,2021-04-11,4,2021-04-21,78,Port Liam,South Australia,Australia,Male,Jacket,Peacoat,M,blue
4335,866,846,113,1,113,88,2021-04-11,4,2021-04-21,78,Port Liam,South Australia,Australia,Male,Trousers,Chinos,S,orange
4336,867,930,96,1,96,342,2021-03-23,3,2021-04-07,45,Barrowschester,Victoria,Australia,Others,Trousers,Drawstring,XS,blue
4337,867,129,92,1,92,342,2021-03-23,3,2021-04-07,45,Barrowschester,Victoria,Australia,Others,Shirt,Denim,XL,blue
4338,867,430,107,2,214,342,2021-03-23,3,2021-04-07,45,Barrowschester,Victoria,Australia,Others,Jacket,Denim,XS,yellow
4339,867,545,98,1,98,342,2021-03-23,3,2021-04-07,45,Barrowschester,Victoria,Australia,Others,Jacket,Leather,XS,blue
4340,867,723,119,1,119,342,2021-03-23,3,2021-04-07,45,Barrowschester,Victoria,Australia,Others,Jacket,Trench Coat,L,blue
4341,867,19,96,1,96,342,2021-03-23,3,2021-04-07,45,Barrowschester,Victoria,Australia,Others,Shirt,Oxford Cloth,XL,green
4342,868,763,109,3,327,937,2021-03-31,3,2021-04-03,70,Schneiderstad,New South Wales,Australia,Male,Jacket,Peacoat,L,indigo
4343,868,1049,90,2,180,937,2021-03-31,3,2021-04-03,70,Schneiderstad,New South Wales,Australia,Male,Trousers,Relaxed Leg,XL,violet
4344,869,1214,105,3,315,605,2021-09-25,9,2021-10-20,25,Hamiltonshire,Western Australia,Australia,Female,Trousers,Pleated,XL,blue
4345,869,949,97,2,194,605,2021-09-25,9,2021-10-20,25,Hamiltonshire,Western Australia,Australia,Female,Trousers,Slim-Fit,XL,red
4346,869,176,98,2,196,605,2021-09-25,9,2021-10-20,25,Hamiltonshire,Western Australia,Australia,Female,Shirt,Camp Collared,S,red
4347,869,535,98,3,294,605,2021-09-25,9,2021-10-20,25,Hamiltonshire,Western Australia,Australia,Female,Jacket,Leather,XS,yellow
4348,869,77,118,2,236,605,2021-09-25,9,2021-10-20,25,Hamiltonshire,Western Australia,Australia,Female,Shirt,Flannel,M,orange
4349,869,636,93,1,93,605,2021-09-25,9,2021-10-20,25,Hamiltonshire,Western Australia,Australia,Female,Jacket,Coach,S,orange
4350,869,351,94,2,188,605,2021-09-25,9,2021-10-20,25,Hamiltonshire,Western Australia,Australia,Female,Shirt,Henley,S,red
4351,869,1145,102,1,102,605,2021-09-25,9,2021-10-20,25,Hamiltonshire,Western Australia,Australia,Female,Trousers,Cargo Pants,XS,indigo
4352,869,845,113,1,113,605,2021-09-25,9,2021-10-20,25,Hamiltonshire,Western Australia,Australia,Female,Trousers,Chinos,XS,orange
4353,870,1256,112,2,224,647,2021-08-01,8,2021-08-12,51,Lake Nicholasfort,Australian Capital Territory,Australia,Male,Trousers,Tracksuit Bottoms,S,violet
4354,870,789,91,3,273,647,2021-08-01,8,2021-08-12,51,Lake Nicholasfort,Australian Capital Territory,Australia,Male,Jacket,Pullover,XL,green
4355,870,720,119,3,357,647,2021-08-01,8,2021-08-12,51,Lake Nicholasfort,Australian Capital Territory,Australia,Male,Jacket,Trench Coat,XS,blue
4356,870,186,98,1,98,647,2021-08-01,8,2021-08-12,51,Lake Nicholasfort,Australian Capital Territory,Australia,Male,Shirt,Camp Collared,S,yellow
4357,870,1186,99,3,297,647,2021-08-01,8,2021-08-12,51,Lake Nicholasfort,Australian Capital Territory,Australia,Male,Trousers,High-Waisted,S,violet
4358,871,637,93,1,93,550,2021-09-24,9,2021-10-08,22,Sophiafurt,New South Wales,Australia,Male,Jacket,Coach,M,orange
4359,871,495,102,2,204,550,2021-09-24,9,2021-10-08,22,Sophiafurt,New South Wales,Australia,Male,Jacket,Windbreaker,XS,orange
4360,871,1056,93,1,93,550,2021-09-24,9,2021-10-08,22,Sophiafurt,New South Wales,Australia,Male,Trousers,Joggers,S,orange
4361,872,113,92,3,276,954,2021-09-26,9,2021-10-14,69,Lake Evemouth,South Australia,Australia,Others,Shirt,Denim,L,orange
4362,872,482,118,2,236,954,2021-09-26,9,2021-10-14,69,Lake Evemouth,South Australia,Australia,Others,Jacket,Puffer,M,indigo
4363,872,230,106,1,106,954,2021-09-26,9,2021-10-14,69,Lake Evemouth,South Australia,Australia,Others,Shirt,Chambray,XS,blue
4364,872,28,96,3,288,954,2021-09-26,9,2021-10-14,69,Lake Evemouth,South Australia,Australia,Others,Shirt,Oxford Cloth,L,indigo
4365,872,608,112,2,224,954,2021-09-26,9,2021-10-14,69,Lake Evemouth,South Australia,Australia,Others,Jacket,Cardigan,L,yellow
4366,872,422,107,2,214,954,2021-09-26,9,2021-10-14,69,Lake Evemouth,South Australia,Australia,Others,Jacket,Denim,M,red
4367,872,78,118,1,118,954,2021-09-26,9,2021-10-14,69,Lake Evemouth,South Australia,Australia,Others,Shirt,Flannel,L,orange
4368,872,445,107,2,214,954,2021-09-26,9,2021-10-14,69,Lake Evemouth,South Australia,Australia,Others,Jacket,Denim,XS,indigo
4369,872,94,118,1,118,954,2021-09-26,9,2021-10-14,69,Lake Evemouth,South Australia,Australia,Others,Shirt,Flannel,XL,blue
4370,873,418,119,1,119,100,2021-04-25,4,2021-05-07,69,Lake Callumville,Queensland,Australia,Others,Shirt,Casual Slim Fit,L,violet
4371,873,440,107,1,107,100,2021-04-25,4,2021-05-07,69,Lake Callumville,Queensland,Australia,Others,Jacket,Denim,XS,blue
4372,873,429,107,1,107,100,2021-04-25,4,2021-05-07,69,Lake Callumville,Queensland,Australia,Others,Jacket,Denim,XL,orange
4373,873,731,119,2,238,100,2021-04-25,4,2021-05-07,69,Lake Callumville,Queensland,Australia,Others,Jacket,Trench Coat,S,violet
4374,873,1126,102,1,102,100,2021-04-25,4,2021-05-07,69,Lake Callumville,Queensland,Australia,Others,Trousers,Cargo Pants,S,orange
4375,874,32,96,2,192,557,2021-03-25,3,2021-04-10,59,Lake Jesse,Tasmania,Australia,Others,Shirt,Oxford Cloth,M,violet
4376,874,919,96,2,192,557,2021-03-25,3,2021-04-10,59,Lake Jesse,Tasmania,Australia,Others,Trousers,Drawstring,XL,orange
4377,874,421,107,1,107,557,2021-03-25,3,2021-04-10,59,Lake Jesse,Tasmania,Australia,Others,Jacket,Denim,S,red
4378,874,1170,99,1,99,557,2021-03-25,3,2021-04-10,59,Lake Jesse,Tasmania,Australia,Others,Trousers,High-Waisted,XS,green
4379,874,826,117,3,351,557,2021-03-25,3,2021-04-10,59,Lake Jesse,Tasmania,Australia,Others,Jacket,Shearling,S,blue
4380,874,744,109,1,109,557,2021-03-25,3,2021-04-10,59,Lake Jesse,Tasmania,Australia,Others,Jacket,Peacoat,XL,orange
4381,874,1238,112,1,112,557,2021-03-25,3,2021-04-10,59,Lake Jesse,Tasmania,Australia,Others,Trousers,Tracksuit Bottoms,L,yellow
4382,874,973,97,3,291,557,2021-03-25,3,2021-04-10,59,Lake Jesse,Tasmania,Australia,Others,Trousers,Slim-Fit,L,indigo
4383,874,488,118,3,354,557,2021-03-25,3,2021-04-10,59,Lake Jesse,Tasmania,Australia,Others,Jacket,Puffer,L,violet
4384,875,6,96,1,96,383,2021-02-26,2,2021-02-27,23,South Hannahstad,Victoria,Australia,Others,Shirt,Oxford Cloth,S,orange
4385,875,607,112,2,224,383,2021-02-26,2,2021-02-27,23,South Hannahstad,Victoria,Australia,Others,Jacket,Cardigan,M,yellow
4386,875,74,118,3,354,383,2021-02-26,2,2021-02-27,23,South Hannahstad,Victoria,Australia,Others,Shirt,Flannel,XL,red
4387,876,713,119,2,238,566,2021-05-20,5,2021-05-24,23,O'keefeton,Tasmania,Australia,Male,Jacket,Trench Coat,L,yellow
4388,876,739,109,3,327,566,2021-05-20,5,2021-05-24,23,O'keefeton,Tasmania,Australia,Male,Jacket,Peacoat,XL,red
4389,876,1087,115,2,230,566,2021-05-20,5,2021-05-24,23,O'keefeton,Tasmania,Australia,Male,Trousers,Cropped,M,red
4390,876,606,112,2,224,566,2021-05-20,5,2021-05-24,23,O'keefeton,Tasmania,Australia,Male,Jacket,Cardigan,S,yellow
4391,876,697,113,2,226,566,2021-05-20,5,2021-05-24,23,O'keefeton,Tasmania,Australia,Male,Jacket,Parka,M,violet
4392,877,437,107,2,214,558,2021-07-14,7,2021-08-02,38,Violetfort,South Australia,Australia,Others,Jacket,Denim,M,green
4393,877,1011,106,2,212,558,2021-07-14,7,2021-08-02,38,Violetfort,South Australia,Australia,Others,Trousers,Wool,S,violet
4394,877,509,102,1,102,558,2021-07-14,7,2021-08-02,38,Violetfort,South Australia,Australia,Others,Jacket,Windbreaker,XL,green
4395,877,1042,90,2,180,558,2021-07-14,7,2021-08-02,38,Violetfort,South Australia,Australia,Others,Trousers,Relaxed Leg,M,indigo
4396,878,543,98,1,98,470,2021-03-31,3,2021-04-20,45,Edwardtown,Western Australia,Australia,Others,Jacket,Leather,L,green
4397,878,1109,115,3,345,470,2021-03-31,3,2021-04-20,45,Edwardtown,Western Australia,Australia,Others,Trousers,Cropped,XL,blue
4398,879,789,91,3,273,370,2021-10-11,10,2021-10-20,38,Abbottbury,Australian Capital Territory,Australia,Others,Jacket,Pullover,XL,green
4399,879,786,91,1,91,370,2021-10-11,10,2021-10-20,38,Abbottbury,Australian Capital Territory,Australia,Others,Jacket,Pullover,S,green
4400,880,724,119,2,238,872,2021-02-19,2,2021-03-16,74,West Lukeshire,New South Wales,Australia,Others,Jacket,Trench Coat,XL,blue
4401,880,141,91,2,182,872,2021-02-19,2,2021-03-16,74,West Lukeshire,New South Wales,Australia,Others,Shirt,Linen,S,red
4402,880,161,91,3,273,872,2021-02-19,2,2021-03-16,74,West Lukeshire,New South Wales,Australia,Others,Shirt,Linen,S,blue
4403,880,52,104,1,104,872,2021-02-19,2,2021-03-16,74,West Lukeshire,New South Wales,Australia,Others,Shirt,Dress,M,green
4404,880,860,113,1,113,872,2021-02-19,2,2021-03-16,74,West Lukeshire,New South Wales,Australia,Others,Trousers,Chinos,XS,blue
4405,880,823,117,1,117,872,2021-02-19,2,2021-03-16,74,West Lukeshire,New South Wales,Australia,Others,Jacket,Shearling,L,green
4406,880,1215,105,2,210,872,2021-02-19,2,2021-03-16,74,West Lukeshire,New South Wales,Australia,Others,Trousers,Pleated,XS,indigo
4407,881,1059,93,3,279,318,2021-02-18,2,2021-03-10,63,Georgiatown,Western Australia,Australia,Others,Trousers,Joggers,XL,orange
4408,881,41,104,1,104,318,2021-02-18,2,2021-03-10,63,Georgiatown,Western Australia,Australia,Others,Shirt,Dress,S,orange
4409,881,1258,112,1,112,318,2021-02-18,2,2021-03-10,63,Georgiatown,Western Australia,Australia,Others,Trousers,Tracksuit Bottoms,L,violet
4410,881,1121,102,2,204,318,2021-02-18,2,2021-03-10,63,Georgiatown,Western Australia,Australia,Others,Trousers,Cargo Pants,S,red
4411,881,1077,93,2,186,318,2021-02-18,2,2021-03-10,63,Georgiatown,Western Australia,Australia,Others,Trousers,Joggers,M,indigo
4412,881,695,113,1,113,318,2021-02-18,2,2021-03-10,63,Georgiatown,Western Australia,Australia,Others,Jacket,Parka,XS,violet
4413,881,177,98,1,98,318,2021-02-18,2,2021-03-10,63,Georgiatown,Western Australia,Australia,Others,Shirt,Camp Collared,M,red
4414,881,721,119,2,238,318,2021-02-18,2,2021-03-10,63,Georgiatown,Western Australia,Australia,Others,Jacket,Trench Coat,S,blue
4415,881,729,119,1,119,318,2021-02-18,2,2021-03-10,63,Georgiatown,Western Australia,Australia,Others,Jacket,Trench Coat,XL,indigo
4416,882,879,94,2,188,821,2021-07-05,7,2021-07-07,74,Haleybury,Australian Capital Territory,Australia,Others,Trousers,Cords,XL,red
4417,882,240,106,1,106,821,2021-07-05,7,2021-07-07,74,Haleybury,Australian Capital Territory,Australia,Others,Shirt,Chambray,XS,violet
4418,882,1013,106,1,106,821,2021-07-05,7,2021-07-07,74,Haleybury,Australian Capital Territory,Australia,Others,Trousers,Wool,L,violet
4419,882,604,112,1,112,821,2021-07-05,7,2021-07-07,74,Haleybury,Australian Capital Territory,Australia,Others,Jacket,Cardigan,XL,orange
4420,882,321,109,2,218,821,2021-07-05,7,2021-07-07,74,Haleybury,Australian Capital Territory,Australia,Others,Shirt,Mandarin Collar,S,orange
4421,882,383,94,3,282,821,2021-07-05,7,2021-07-07,74,Haleybury,Australian Capital Territory,Australia,Others,Shirt,Henley,L,violet
4422,882,681,113,3,339,821,2021-07-05,7,2021-07-07,74,Haleybury,Australian Capital Territory,Australia,Others,Jacket,Parka,S,green
4423,883,1057,93,1,93,360,2021-02-27,2,2021-03-05,68,Kingmouth,Northern Territory,Australia,Male,Trousers,Joggers,M,orange
4424,883,120,92,2,184,360,2021-02-27,2,2021-03-05,68,Kingmouth,Northern Territory,Australia,Male,Shirt,Denim,XS,green
